"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Avg_Daily_Hours","Avg_Weekly_Hours","Days_off"
1876,21,"Yes","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",2,"Sales Executive","Single",104000,1,"Y",13,8,1,1,2,1,0,0,4,4,2,3,3,7.927982,34.99083878,20
1877,36,"No","Travel_Rarely","Research & Development",26,4,"Medical",1,"Male",1,"Laboratory Technician","Married",84740,0,"Y",14,8,0,17,3,16,4,11,3,4,2,3,3,10.273963,45.7224183,17
1878,47,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Single",99810,1,"Y",21,8,1,3,3,3,1,2,4,4,2,3,4,8.480695,39.89482026,4
1879,22,"Yes","Travel_Rarely","Research & Development",15,4,"Life Sciences",1,"Female",1,"Laboratory Technician","Married",124900,0,"Y",13,8,0,4,3,3,0,2,2,3,4,3,3,9.814877,45.21533224,10
1880,41,"Yes","Travel_Rarely","Research & Development",23,3,"Life Sciences",1,"Female",2,"Sales Executive","Divorced",26570,4,"Y",11,8,0,10,3,7,1,0,2,4,2,4,3,10.448494,46.93419935,16
1881,28,"No","Travel_Rarely","Research & Development",10,3,"Life Sciences",1,"Female",3,"Manager","Divorced",135910,5,"Y",20,8,1,6,2,2,2,2,3,3,3,3,4,7.680598,36.00117647,5
1882,39,"Yes","Travel_Rarely","Research & Development",10,4,"Life Sciences",1,"Female",4,"Human Resources","Married",66960,7,"Y",11,8,0,8,3,2,2,2,4,1,1,3,3,10.692266,49.46181917,8
1883,27,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Male",1,"Research Scientist","Single",20580,1,"Y",14,8,1,1,5,1,0,0,2,3,3,3,3,7.698942,33.66383442,21
1884,34,"No","Travel_Rarely","Research & Development",12,2,"Technical Degree",1,"Male",2,"Human Resources","Divorced",88650,1,"Y",11,8,1,1,0,1,1,0,2,2,3,3,3,7.689139,34.21875817,17
1885,42,"No","Travel_Rarely","Sales",11,1,"Technical Degree",1,"Male",2,"Human Resources","Single",59400,7,"Y",16,8,0,10,2,5,0,3,3,3,3,2,3,6.93508,30.33120915,21
1886,33,"No","Travel_Rarely","Sales",2,3,"Marketing",1,"Female",1,"Sales Executive","Single",59140,3,"Y",16,8,1,6,4,3,0,2,3,1,3,3,3,10.528983,49.15055011,6
1887,58,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Male",1,"Research Scientist","Divorced",26220,2,"Y",23,8,0,24,3,6,0,4,3,2,3,3,4,8.27663,37.14404139,15
1888,31,"No","Travel_Rarely","Sales",1,3,"Life Sciences",1,"Female",1,"Sales Representative","Married",121850,3,"Y",14,8,0,13,2,7,5,2,2,3,4,3,3,6.118653,27.10812092,18
1889,35,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",3,"Healthcare Representative","Married",106090,1,"Y",22,8,0,10,3,10,0,7,4,4,1,3,4,10.393815,49.09240741,3
1890,49,"No","Travel_Rarely","Research & Development",25,2,"Life Sciences",1,"Female",2,"Sales Executive","Married",43450,4,"Y",15,8,0,29,3,26,1,7,1,2,2,2,3,6.988901,30.83028322,20
1891,48,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",1,"Research Scientist","Married",21770,4,"Y",18,8,0,13,4,0,0,0,4,3,2,3,3,6.69859,29.92264706,16
1892,31,"No","Non-Travel","Research & Development",1,2,"Technical Degree",1,"Female",2,"Sales Executive","Married",27930,1,"Y",16,8,0,9,4,9,0,0,4,3,2,3,3,7.084775,32.39332789,11
1893,36,"No","Travel_Rarely","Human Resources",2,4,"Technical Degree",1,"Male",1,"Sales Executive","Single",79180,2,"Y",12,8,2,8,3,6,0,1,2,4,3,2,3,6.518061,29.65647059,12
1894,38,"No","Travel_Rarely","Sales",6,3,"Other",1,"Male",2,"Sales Executive","Married",87890,1,"Y",11,8,3,15,4,15,5,11,4,1,3,3,3,7.100772,32.30863834,12
1895,32,"No","Non-Travel","Sales",18,3,"Marketing",1,"Male",1,"Laboratory Technician","Married",23890,6,"Y",12,8,1,5,4,3,0,2,3,2,3,2,3,7.129615,32.99232571,8
1896,25,"Yes","Travel_Rarely","Research & Development",1,2,"Life Sciences",1,"Male",1,"Sales Executive","Married",32120,1,"Y",15,8,1,1,3,1,0,0,3,2,3,2,3,8.878624,39.33279956,18
1897,40,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",2,"Research Scientist","Divorced",192320,2,"Y",14,8,1,11,3,1,0,0,1,2,2,3,3,6.146568,27.07519608,19
1898,26,"No","Travel_Frequently","Sales",11,3,"Marketing",1,"Male",2,"Healthcare Representative","Single",22670,1,"Y",19,8,3,7,2,7,0,7,3,1,3,2,3,7.617936,34.34248366,14
1899,41,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",1,"Research Scientist","Single",195170,2,"Y",13,8,0,20,5,18,2,17,4,1,3,3,3,10.680597,47.76050654,17
1900,36,"No","Travel_Rarely","Research & Development",9,3,"Life Sciences",1,"Female",2,"Healthcare Representative","Single",24360,4,"Y",13,8,0,16,3,11,3,9,3,3,3,1,3,7.103128,31.191939,20
1901,19,"Yes","Travel_Rarely","Research & Development",15,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",160640,1,"Y",15,8,1,1,3,1,0,0,4,2,4,3,3,10.603697,48.03068627,13
1902,20,"Yes","Travel_Rarely","Research & Development",29,3,"Life Sciences",1,"Female",3,"Laboratory Technician","Single",27070,1,"Y",11,8,0,1,2,1,0,0,1,1,3,3,3,6.124795,27.38848584,16
1903,31,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",4,"Research Director","Married",190680,0,"Y",12,8,0,10,1,9,8,5,4,4,1,3,3,8.312946,37.32415033,15
1904,40,"No","Travel_Frequently","Sales",1,3,"Marketing",1,"Male",1,"Research Scientist","Divorced",39310,8,"Y",19,8,0,3,2,1,0,0,4,2,3,2,3,8.087347,36.62208061,13
1905,32,"No","Travel_Rarely","Research & Development",24,3,"Life Sciences",1,"Male",4,"Laboratory Technician","Married",37300,1,"Y",25,8,1,8,4,8,6,3,3,1,4,3,4,7.884835,36.19938453,11
1906,36,"Yes","Travel_Rarely","Research & Development",10,3,"Medical",1,"Male",3,"Sales Executive","Married",22320,1,"Y",12,8,1,16,2,16,3,7,3,4,3,3,3,9.798302,45.13675926,9
1907,33,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Female",4,"Manufacturing Director","Single",44650,0,"Y",13,8,0,6,3,5,1,4,2,4,3,3,3,6.02515,27.7862854,9
1908,37,"Yes","Travel_Rarely","Sales",10,4,"Marketing",1,"Female",3,"Human Resources","Married",30720,5,"Y",14,8,0,17,3,14,11,7,1,3,1,2,3,6.278002,27.58557734,22
1909,45,"No","Non-Travel","Research & Development",8,1,"Life Sciences",1,"Male",2,"Sales Executive","Married",33190,1,"Y",12,8,1,9,3,9,0,8,3,2,2,3,3,6.265176,28.95846405,9
1910,29,"No","Travel_Frequently","Research & Development",29,1,"Life Sciences",1,"Male",1,"Sales Representative","Married",192020,1,"Y",12,8,0,3,5,3,0,2,3,NA,3,3,3,7.607713,35.95728214,3
1911,35,"No","Travel_Rarely","Human Resources",1,3,"Human Resources",1,"Male",3,"Laboratory Technician","Married",136750,1,"Y",15,8,3,5,5,5,1,0,3,3,3,2,3,6.359512,28.1831427,18
1912,52,"No","Travel_Rarely","Research & Development",5,4,"Other",1,"Male",1,"Laboratory Technician","Married",29110,2,"Y",17,8,2,26,3,9,7,8,4,4,NA,3,3,7.022838,32.91251089,5
1913,58,"Yes","Travel_Rarely","Sales",9,2,"Medical",1,"Female",4,"Sales Executive","Single",59570,4,"Y",14,8,1,7,2,1,0,0,4,3,3,1,3,7.523892,35.10312636,6
1914,53,"No","Travel_Rarely","Research & Development",9,3,"Technical Degree",1,"Male",1,"Manager","Divorced",39200,6,"Y",16,8,1,22,3,17,15,2,3,3,4,3,3,6.507215,28.73059368,20
1915,30,"No","Travel_Rarely","Sales",3,4,"Marketing",1,"Male",1,"Sales Executive","Divorced",64340,5,"Y",14,8,1,10,3,8,7,7,3,3,4,2,3,8.010464,37.24147059,7
1916,38,"No","Non-Travel","Sales",4,3,"Life Sciences",1,"Male",2,"Research Director","Single",100480,1,"Y",23,8,1,6,2,5,1,3,3,4,3,3,4,8.107535,37.51062092,8
1917,35,"No","Travel_Rarely","Sales",1,2,"Life Sciences",1,"Female",2,"Healthcare Representative","Divorced",109380,6,"Y",14,8,2,12,2,10,0,8,4,4,3,1,3,7.291011,31.89618192,22
1918,39,"No","Travel_Rarely","Sales",1,1,"Marketing",1,"Male",2,"Research Scientist","Single",23400,0,"Y",11,8,1,9,2,8,0,7,1,3,3,2,3,6.524471,29.43436819,15
1919,40,"Yes","Non-Travel","Research & Development",2,4,"Life Sciences",1,"Male",1,"Human Resources","Single",65450,4,"Y",15,8,0,22,2,1,0,0,2,2,2,3,3,9.496722,42.10111656,18
1920,47,"No","Travel_Frequently","Research & Development",7,4,"Life Sciences",1,"Male",3,"Sales Executive","Divorced",69310,1,"Y",11,8,0,20,3,19,2,7,3,3,4,3,3,10.112135,46.39783224,10
1921,36,"No","Non-Travel","Sales",28,1,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",48980,4,"Y",13,8,1,12,3,7,0,7,1,4,3,3,3,6.763367,31.44349673,7
1922,31,"Yes","Non-Travel","Research & Development",28,4,"Medical",1,"Male",2,"Research Scientist","Single",25930,0,"Y",21,8,0,4,2,3,1,2,3,1,3,3,4,8.197052,37.28992375,13
1923,33,"No","Non-Travel","Sales",15,3,"Other",1,"Male",4,"Research Director","Single",194360,1,"Y",19,8,2,10,4,10,6,0,4,3,3,3,3,7.91395,35.20542484,17
1924,29,"Yes","Travel_Rarely","Human Resources",3,5,"Life Sciences",1,"Male",1,"Sales Executive","Single",27230,6,"Y",11,8,1,3,2,0,0,0,4,1,3,2,3,10.298806,48.65923747,3
1925,33,"No","Travel_Rarely","Research & Development",2,2,"Technical Degree",1,"Male",2,"Laboratory Technician","Single",34790,3,"Y",12,8,0,5,3,3,0,2,2,4,3,3,3,7.516346,33.32196623,18
1926,45,"No","Travel_Rarely","Research & Development",26,1,"Medical",1,"Female",3,"Healthcare Representative","Divorced",27940,3,"Y",19,8,1,8,2,5,0,2,4,4,3,3,3,6.998797,30.59440632,22
1927,50,"No","Travel_Rarely","Sales",10,1,"Life Sciences",1,"Female",1,"Manufacturing Director","Divorced",52490,9,"Y",21,8,2,32,2,5,1,3,4,4,2,2,4,7.395396,33.34694444,15
1928,33,"No","Travel_Frequently","Sales",1,3,"Marketing",1,"Male",2,"Human Resources","Married",21760,1,"Y",14,8,1,6,2,6,1,2,3,2,3,2,3,8.975155,41.70885621,7
1929,41,"No","Travel_Frequently","Sales",11,3,"Other",1,"Male",1,"Laboratory Technician","Divorced",168720,2,"Y",15,8,1,21,2,18,0,11,1,3,4,3,3,7.890108,34.64961874,20
1930,27,"No","Travel_Rarely","Research & Development",20,4,"Other",1,"Male",2,"Manufacturing Director","Married",34850,9,"Y",17,8,2,4,2,2,2,2,3,2,3,3,3,7.092681,33.25300654,5
1931,45,"No","Non-Travel","Sales",2,3,"Medical",1,"Female",1,"Sales Executive","Married",66440,1,"Y",12,8,0,9,3,9,0,8,4,1,3,4,3,8.691242,40.75046841,5
1932,47,"No","Travel_Rarely","Sales",18,4,"Medical",1,"Female",2,"Research Scientist","Single",55820,1,"Y",16,8,0,9,3,9,0,7,4,4,3,3,3,8.015668,37.09152505,9
1933,30,"Yes","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",40000,4,"Y",12,8,0,7,5,5,0,1,1,3,3,2,3,10.489198,46.68234205,17
1934,50,"No","Travel_Rarely","Research & Development",1,3,"Technical Degree",1,"Female",2,"Sales Executive","Married",134960,3,"Y",18,8,1,22,3,12,1,5,4,3,3,3,3,9.492561,44.12126906,7
1935,38,"No","Travel_Frequently","Research & Development",13,3,"Technical Degree",1,"Male",1,"Manufacturing Director","Married",32100,0,"Y",17,8,2,3,5,2,0,2,3,3,2,2,3,7.698125,34.13845861,18
1936,46,"No","Travel_Rarely","Research & Development",28,3,"Medical",1,"Female",3,"Human Resources","Divorced",190450,6,"Y",11,8,3,13,2,8,0,7,4,3,3,3,3,6.909803,32.37931373,5
1937,24,"No","Travel_Rarely","Sales",28,3,"Life Sciences",1,"Female",1,"Healthcare Representative","Divorced",118490,1,"Y",16,8,1,5,3,4,3,2,4,3,3,3,3,6.552236,29.81264161,12
1938,35,"Yes","Travel_Rarely","Sales",24,3,"Medical",1,"Male",3,"Healthcare Representative","Divorced",20700,1,"Y",13,8,3,5,1,4,0,2,3,2,1,2,3,9.331365,44.10173203,3
1939,31,"No","Travel_Frequently","Research & Development",5,2,"Technical Degree",1,"Male",2,"Sales Executive","Married",65020,1,"Y",12,8,0,4,3,4,0,3,3,1,3,3,3,6.272699,28.5421732,12
1940,18,"No","Non-Travel","Sales",5,4,"Other",1,"Male",2,"Manager","Single",32300,1,"Y",12,8,1,0,3,0,0,0,2,4,3,3,3,6.321853,27.63675926,21
1941,54,"No","Travel_Rarely","Sales",23,3,"Medical",1,"Female",1,"Laboratory Technician","Married",136030,8,"Y",13,8,1,22,2,10,0,8,3,3,3,3,3,6.600274,30.16643246,11
1942,35,"No","Travel_Rarely","Research & Development",6,4,"Medical",1,"Female",1,"Manufacturing Director","Divorced",119960,1,"Y",19,8,2,16,3,16,10,1,3,3,2,3,3,9.598845,44.22629085,9
1943,30,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Female",5,"Healthcare Representative","Married",56050,0,"Y",12,8,1,9,0,8,1,7,2,1,2,2,3,10.098747,47.50760893,5
1944,20,"Yes","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Female",2,"Research Scientist","Single",63970,1,"Y",17,8,1,1,3,1,0,0,4,1,3,3,3,8.311527,36.4887963,20
1945,30,"Yes","Travel_Frequently","Research & Development",8,4,"Medical",1,"Male",1,"Sales Executive","Single",191440,0,"Y",11,8,0,4,3,3,1,2,2,2,3,3,3,7.594959,35.28749455,7
1946,26,"No","Travel_Rarely","Sales",1,3,"Marketing",1,"Female",2,"Research Scientist","Married",175840,1,"Y",20,8,0,8,2,8,1,3,4,4,3,3,4,7.939711,35.50117647,16
1947,22,"No","Travel_Rarely","Research & Development",8,3,"Other",1,"Male",2,"Sales Representative","Married",49070,1,"Y",21,8,1,4,2,4,1,1,2,1,2,3,4,7.302466,32.65329521,17
1948,48,"No","Travel_Rarely","Human Resources",2,4,"Medical",1,"Male",2,"Sales Executive","Single",45540,2,"Y",11,8,2,19,3,2,2,2,1,3,3,3,3,8.018559,36.31431917,14
1949,48,"No","Travel_Rarely","Sales",3,3,"Medical",1,"Male",1,"Research Director","Single",54150,7,"Y",11,8,1,27,1,15,4,8,3,3,3,3,3,6.501232,28.81439542,19
1950,41,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",47410,6,"Y",16,8,0,8,3,2,2,1,4,3,3,3,3,6.912519,32.39151416,5
1951,39,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Male",3,"Human Resources","Married",21150,1,"Y",18,8,0,21,3,21,11,8,4,4,3,4,3,7.095823,33.38034858,4
1952,27,"No","Travel_Rarely","Research & Development",3,3,"Life Sciences",1,"Male",2,"Human Resources","Married",31610,0,"Y",13,8,2,4,0,3,2,2,1,4,3,3,3,7.298779,33.61177015,9
1953,35,"No","Travel_Rarely","Sales",24,3,"Medical",1,"Male",5,"Sales Executive","Divorced",57450,1,"Y",17,8,3,3,4,3,1,2,2,4,2,3,3,6.932995,31.12661765,16
1954,42,"No","Travel_Rarely","Research & Development",23,4,"Other",1,"Male",1,"Research Scientist","Married",23730,6,"Y",14,8,1,21,3,1,0,0,4,3,NA,4,3,8.008321,35.7759695,16
1955,50,"No","Travel_Rarely","Sales",27,3,"Medical",1,"Male",2,"Sales Executive","Married",33100,4,"Y",22,8,1,8,3,1,0,0,1,4,3,4,4,6.182229,27.31844771,19
1956,59,"No","Travel_Rarely","Research & Development",16,4,"Medical",1,"Female",5,"Laboratory Technician","Single",186650,3,"Y",12,8,0,30,3,5,4,3,3,4,3,2,3,10.114923,47.43986383,5
1957,37,"Yes","Travel_Rarely","Sales",15,3,"Marketing",1,"Male",2,"Laboratory Technician","Married",44850,5,"Y",11,8,1,15,2,1,0,0,1,2,1,4,3,6.593881,30.5358878,8
1958,55,"No","Travel_Frequently","Research & Development",26,2,"Life Sciences",1,"Female",2,"Sales Executive","Married",27890,3,"Y",13,8,1,17,2,8,6,7,3,2,3,2,3,8.587631,40.24307734,6
1959,41,"No","Non-Travel","Research & Development",19,1,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",58280,1,"Y",13,8,0,21,0,21,5,10,2,3,3,3,3,6.287888,28.37337691,15
1960,38,"No","Travel_Rarely","Research & Development",24,2,"Other",1,"Female",1,"Laboratory Technician","Single",23260,8,"Y",14,8,0,19,3,1,0,0,2,4,3,4,3,8.39589,39.00372549,7
1961,26,"Yes","Non-Travel","Research & Development",21,1,"Life Sciences",1,"Female",1,"Manufacturing Director","Single",135250,8,"Y",17,8,1,7,4,2,2,2,2,1,3,2,3,7.712278,34.46431373,16
1962,52,"Yes","Travel_Rarely","Research & Development",5,4,"Medical",1,"Female",4,"Human Resources","Married",14200,1,"Y",13,8,1,33,2,32,6,9,1,4,3,4,3,6.017824,27.85641068,9
1963,44,"No","Travel_Rarely","Research & Development",16,3,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",80200,3,"Y",11,8,1,23,2,12,11,11,4,4,3,3,3,10.903643,48.95876362,15
1964,50,"No","Non-Travel","Human Resources",2,2,"Life Sciences",1,"Male",1,"Laboratory Technician","Married",36880,0,"Y",11,8,0,19,3,18,0,13,4,3,3,2,3,6.506327,28.58856754,20
1965,36,"Yes","Travel_Rarely","Sales",2,4,"Technical Degree",1,"Male",4,"Sales Executive","Single",54820,1,"Y",18,8,0,18,3,17,15,14,3,1,3,3,3,7.778434,35.70092048,10
1966,39,"No","Travel_Frequently","Sales",11,3,"Marketing",1,"Male",1,"Sales Executive","Single",160150,1,"Y",11,8,0,21,3,21,2,8,4,1,3,4,3,10.819689,48.14458061,17
1967,33,"No","Non-Travel","Sales",9,2,"Technical Degree",1,"Male",5,"Sales Representative","Single",12000,0,"Y",11,8,1,3,3,2,2,2,2,4,2,3,3,7.579043,34.00988562,15
1968,45,"No","Travel_Rarely","Research & Development",7,2,"Other",1,"Male",1,"Human Resources","Married",56610,3,"Y",12,8,0,26,2,9,1,1,4,4,4,2,3,7.403393,33.81852397,12
1969,32,"No","Non-Travel","Research & Development",15,3,"Medical",1,"Male",2,"Manager","Single",69290,9,"Y",20,8,0,10,6,8,7,7,4,3,3,1,4,7.229423,32.45293028,15
1970,34,"No","Travel_Rarely","Sales",6,4,"Marketing",1,"Male",2,"Research Director","Divorced",96130,0,"Y",12,8,1,16,5,15,0,9,2,4,2,2,3,7.093754,31.71937908,16
1971,59,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Male",2,"Research Scientist","Married",56740,3,"Y",12,8,0,14,6,6,0,4,2,4,1,3,3,8.101909,37.80749455,6
1972,45,"No","Travel_Rarely","Research & Development",16,1,"Medical",1,"Male",2,"Sales Executive","Single",54840,1,"Y",20,8,3,6,6,6,0,4,2,2,3,3,4,6.705666,31.28726035,6
1973,53,"No","Travel_Frequently","Sales",8,2,"Medical",1,"Male",2,"Research Scientist","Married",120610,2,"Y",20,8,1,30,2,15,6,12,3,2,3,4,4,7.802465,34.56412854,19
1974,36,"Yes","Travel_Rarely","Research & Development",7,2,"Life Sciences",1,"Female",1,"Research Scientist","Divorced",56600,7,"Y",12,8,0,9,3,1,0,0,1,3,2,3,3,6.082717,26.82276144,20
1975,26,"Yes","Travel_Frequently","Sales",2,3,"Life Sciences",1,"Male",2,"Research Scientist","Married",48210,6,"Y",14,8,2,6,2,3,1,2,1,1,3,3,3,8.196521,38.0903268,7
1976,34,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Male",1,"Sales Representative","Married",64100,1,"Y",13,8,1,1,5,1,0,0,3,3,3,2,3,9.193809,43.59446078,3
1977,28,"No","Travel_Rarely","Research & Development",10,3,"Other",1,"Male",2,"Sales Representative","Married",52100,1,"Y",15,8,0,1,1,1,0,0,4,2,3,4,3,7.835805,36.41484205,7
1978,38,"No","Travel_Frequently","Sales",9,4,"Medical",1,"Male",2,"Research Scientist","Married",26950,3,"Y",14,8,1,8,4,2,2,2,3,3,3,1,3,7.572166,35.04616558,9
1979,50,"No","Travel_Rarely","Research & Development",5,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",118780,2,"Y",13,8,1,29,2,8,7,7,2,3,2,3,3,9.59578,45.3310512,3
1980,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",170680,3,"Y",23,8,0,8,6,4,0,1,4,2,2,3,4,7.308251,32.23678649,19
1981,40,"No","Travel_Rarely","Human Resources",2,3,"Medical",1,"Male",5,"Sales Executive","Married",24550,1,"Y",15,8,1,8,2,7,7,5,3,1,2,3,3,6.077394,26.3378159,23
1982,26,"No","Travel_Frequently","Research & Development",3,3,"Medical",1,"Male",2,"Laboratory Technician","Divorced",139640,1,"Y",11,8,2,5,1,5,1,3,1,3,3,2,3,7.705097,35.06086057,12
1983,46,"No","Travel_Rarely","Research & Development",2,1,"Medical",1,"Female",3,"Research Scientist","Divorced",49410,9,"Y",13,8,2,23,2,2,2,2,4,4,3,2,3,7.416584,34.15888344,9
1984,54,"No","Travel_Rarely","Research & Development",5,3,"Medical",1,"Female",2,"Manufacturing Director","Married",24780,6,"Y",11,8,0,13,0,9,7,0,3,3,3,3,3,7.663896,33.66554466,20
1985,56,"No","Travel_Frequently","Research & Development",1,2,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",52280,2,"Y",11,8,0,18,4,5,0,3,1,3,3,3,3,6.907202,31.41804466,12
1986,36,"No","Travel_Rarely","Research & Development",4,2,"Life Sciences",1,"Female",2,"Human Resources","Single",44780,0,"Y",18,8,1,15,3,14,7,8,4,4,2,3,3,6.615435,29.58630174,16
1987,55,"No","Non-Travel","Research & Development",2,3,"Medical",1,"Female",2,"Manager","Single",75470,7,"Y",16,8,0,31,2,9,6,2,3,1,4,2,3,6.079126,28.24359477,7
1988,43,"No","Travel_Rarely","Sales",25,2,"Life Sciences",1,"Male",3,"Research Scientist","Divorced",50550,5,"Y",22,8,0,18,2,1,0,0,3,4,3,2,4,7.917314,36.00502179,13
1989,20,"Yes","Travel_Frequently","Sales",8,3,"Marketing",1,"Male",3,"Sales Executive","Single",34640,1,"Y",20,8,0,2,3,2,0,2,4,4,3,2,4,9.131184,41.17831155,15
1990,21,"Yes","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",1,"Manager","Single",57750,1,"Y",18,8,0,1,2,1,1,0,3,1,2,3,3,6.645199,29.69728214,16
1991,46,"No","Travel_Rarely","Sales",12,3,"Marketing",1,"Female",3,"Healthcare Representative","Divorced",89430,8,"Y",12,8,1,19,6,16,1,7,4,1,3,3,3,10.970847,51.17421024,6
1992,51,"Yes","Travel_Rarely","Sales",23,3,"Medical",1,"Female",2,"Research Scientist","Married",192720,9,"Y",20,8,0,18,2,10,2,7,1,3,4,3,4,8.685112,38.82372004,16
1993,28,"Yes","Non-Travel","Research & Development",19,4,"Life Sciences",1,"Female",4,"Laboratory Technician","Single",52380,1,"Y",17,8,1,10,4,10,1,9,2,1,2,2,3,7.391012,34.32598039,7
1994,26,"No","Travel_Rarely","Research & Development",5,4,"Medical",1,"Female",2,"Sales Executive","Married",46820,1,"Y",11,8,1,6,3,5,1,3,1,1,3,1,3,7.490147,34.80986383,7
1995,30,"No","Travel_Rarely","Research & Development",8,3,"Medical",1,"Female",1,"Sales Executive","Married",183000,0,"Y",14,8,0,7,6,6,0,2,3,1,2,3,3,6.240185,29.11343137,6
1996,41,"No","Travel_Rarely","Sales",1,4,"Life Sciences",1,"Female",1,"Research Director","Married",52570,1,"Y",14,8,0,10,2,10,0,8,2,3,3,4,3,7.893506,37.14255991,4
1997,38,"No","Travel_Rarely","Research & Development",5,3,"Technical Degree",1,"Male",1,"Sales Executive","Married",63490,NA,"Y",11,8,0,20,3,19,1,9,3,3,2,3,3,7.289444,33.4270207,10
1998,40,"No","Travel_Rarely","Sales",1,4,"Marketing",1,"Male",1,"Sales Executive","Married",48690,4,"Y",12,8,0,14,2,11,11,1,1,4,3,3,3,7.923896,35.42020697,16
1999,27,"No","Non-Travel","Sales",11,3,"Technical Degree",1,"Female",2,"Laboratory Technician","Married",99850,1,"Y",14,8,1,3,3,3,1,2,1,3,3,2,3,7.991452,36.98574619,8
